IFLY, -1, ETF MANAGERS TR PUREFUNDS DRONE ECONOM STRATEGY ETF (DE)
IFMK, 20533082, IFRESH INC
IFN, 10319042, INDIA FUND INC (THE)
IFON, -10, -10
IFRX, 20635084, FIREMAN B.V.
IGA, 10319042, VOYA GLOBAL ADVANTAGE AND PREM
IGC, 20636086, INDIA GLOBALIZATON CAPITAL  INC. COM
IGD, 10319042, VOYA GLOBAL EQUITY DIVIDEND AN
IGEB, -1, BLACKROCK INSTITUTIONAL TRUST COMPANY N.A. - ISHARES EDGE INVESTMENT GRADE ENHANCED BOND ETF
IGEM, -1, VANECK VECTORS ETF TRUST
IGHG, -1, PROSHARES INVESTMENT GRADE-INTEREST RATE HEDGED ETF
IGI, 10319042, WESTERN ASSET INVESTMENT GRADE DEFINED OPPORTUNITY TRUST INC
IGLD, 30845100, INTERNET GOLD-GOLDEN LINES LTD
IGR, 10319042, CBRE CLARION GLOBAL REAL ESTAT
IGRO, -1, BLACKROCK INSTITUTIONAL TRUST COMPANY N.A. - BTC ISHARES INTERNATIONAL DIVIDEND GROWTH ETF
IGT, 10218038, INTERNATIONAL GAME TECHNOLOGY PLC
IGVT, -1, DBX ADVISORS LLC - DEUTSCHE X-TRACKERS BARCLAYS INTERNATIONAL TREASURY BOND HEDGED ETF
IGZ, -10, -10
IHC, 10324058, INDEPENDENCE HLDGS CO
IHD, 10319042, VOYA EMERGING MARKETS HIGH INC
IHG, 10218040, INTERCONTINENTAL HOTELS GROUP
IHIT, 10319042, INVESCO HIGH INCOME 2023 TARGET TERM FUND
IHT, 10428066, INNSUITES HOSPITALITY TST SBI
IID, 10319042, VOYA INTERNATIONAL HIGH DIVIDE
IIF, 10319042, MRG STLY INDIA INVEST
III, 31054109, INFORMATION SERVICES GROUP INC
IIIN, 31061120, INSTEEL INDUSTRIES INC
IIJI, 31166135, INTERNET INITIATIVE JAPAN INC
IIM, 10319042, INVESCO VALUE MUNICIPAL INCOME
IIN, 31167141, INTRICON CORP
IIPR, 10427062, Innovative Industrial Properties
IIPR_A, -10, -10
IIVI, 31167143, II-VI INC
IKNX, 10103004, IKONICS CORP (THE)
ILG, 10218039, ILG INC
ILMN, 20640091, ILLUMINA INC
IMAX, 10210023, IMAX CORP
IMDZ, 20635084, IMMUNE DESIGN CORP
IMGN, 20635084, IMMUNOGEN INC
IMH, 10320052, IMPAC MORTGAGE HOLDINGS INC
IMI, 31169145, INTERMOLECULAR INC
IMKTA, -10, -10
IMMR, 31165133, IMMERSION CORP
IMMU, 20635084, IMMUNOMEDICS INC
IMMY, -10, -10
IMNP, 20636085, IMMUNE PHARMACEUTICALS INC
IMO, 30948103, IMPERIAL OIL LTD
IMOM, -1, ALPHA ARCHITECT ETF TR MOMENTUM SHARES INTL QUANTITATIVE
IMOS, 31169147, CHIPMOS TECHNOLOGIES BERMUDA LTD
IMPV, 31165133, IMPERVA INC
IMRN, 20635084, IMMURON LTD
IMRNW, -10, -10
IMTB, -1, BLACKROCK INSTITUTIONAL TRUST COMPANY N.A. - BTC ISHARES CORE 5-10 YEAR USD BOND ETF
IMTE, 31165130, INTEGRATED MEDIA TECHNOLOGY LIMITED
IMUC, 20635084, IMMUNOCELLULAR THERAPEUTICS LTD
IMUC-WS, -10, -10
INAP, 31165133, INTERNAP CORP
INB, 10319042, INTEGRATED BIOPHARMA INC
INBK, 10320050, FIRST INTERNET BANCORP
INBKL, -10, -10
INCR, -10, -10
INCY, 20635084, INCYTE CORP LTD
INDB, 10320050, INDEPENDENT BANK CORP/ROCKLAND MA
INDF, -1, ISHARES TR  EDGE MSCI MULTIFACTOR  INDL ETF
INDU, -10, -10
INDUU, -10, -10
INDUW, -10, -10
INF, 10319042, BROOKFIELD GLOBAL LISTED INFRASTRUCTURE INCOME FUND INC
INFI, 20635084, INFINITY PHARMACEUTICALS INC
INFN, 31166135, INFINERA CORP
INFO, 31054109, IHS MARKIT LTD
INFR, -1, LEGG MASON PARTNERS FUND ADVISOR LLC - LEGG MASON GLOBAL INFRASTRUCTURE ETF
INFU, 20642093, INFUSYSTEMS HOLDINGS INC
INFY, 31165132, INFOSYS LTD
ING, 10320043, ING GROEP NV ADS (BEAR DEP RCT
INGN, 20639090, INOGEN INC
INGR, 20531077, INGREDION INC
INN, 10428066, SUMMIT HOTEL PROPERTIES INC
INN_B, -10, -10
INN_B-CL, -10, -10
INN_C, -10, -10
INN_D, -10, -10
INO, 20635084, INOVIO PHARMACEUTICALS INC
INOD, 31165132, INNODATA INC
INOV, 31165131, INOVALON HOLDINGS INC
INPX, 31165133, INPIXON
INS, 31061119, INTELLIGENT SYSTEMS CORP (GA)
INSE, 10218038, INSPIRED ENTERTAINMENT INC
INSG, 31166135, INSEEGO CORP
INSI, 10319042, INSIGHT SELECT INCOME FUND
INSM, 20635084, INSMED INC
INST, 31165133, INSTRUCTURE INC COM STK (DE)
INSW, 31062126, International Seaways  Inc.
INSY, 20635084, INSYS THERAPEUTICS INC COM STK
INT, 30950105, WORLD FUEL SERVICES CORP
INTC, 31169147, INTEL CORP
INTG, 10427063, INTERGROUP CORP
INTL, 10321053, INTL FCSTONE INC
INTT, 31169147, INTEST CORP
INTU, 31165133, INTUIT INC
INTX, 31054109, INTERSECTIONS INC
INUV, 10208015, INUVO INC
INVA, 20635084, INNOVIVA INC
INVE, 31167137, IDENTIV INC
INVH, 10428069, INVITATION HOMES INC
INWK, 10208015, INNERWORKINGS INC
INXN, 31168144, INTERXION HOLDING NV
IO, 30951106, ION GEOPHYSICAL CORP
IONS, 20635084, IONIS PHARMACEUTICALS INC
IOR, 10427062, INCOME OPP RLTY INVESTORS INC
IOSP, 10103004, INNOSPEC INC
IOTS, 31169146, ADESTO TECHNOLOGIES CORP
IOVA, 20635084, IOVANCE BIOTHERAPEUTICS INC
IP, 10213029, INTERNATIONAL PAPER CO
IPAR, 20531076, INTER PARFUMS INC
IPAS, 30845100, IPASS INC
IPAY, -1, ETF MANAGERS TR  PUREFUNDS ISE MOBILE PAYMENTS ETF (DE)
IPB, -1, INDEX PLUS TR CERTIFICATES SER 2003-1 6.518% ML DEP
IPCC, 10325059, INFINITY PROPERTY & CASUALTY CORP
IPCI, 20635084, INTELLIPHARMACEUTICS INTERNATIONAL INC
IPDN, 31168144, PROFESSIONAL DIVERSITY NETWORK INC
IPG, 10208014, INTERPUBLIC GROUP COS INC
IPGP, 31169145, IPG PHOTONICS CORP
IPHI, 31169147, INPHI CORP
IPHS, 10103004, INNOPHOS HOLDINGS INC
IPI, 10101001, INTREPID POTASH INC
IPL_D, -10, -10
IPOA, 31055110, SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP
IPOA-U, -10, -10
IPOA-WS, -10, -10
IPOS, -1, RENAISSANCE INTERNATIONAL IPO ETF
IPWR, 31061119, IDEAL POWER INC
IPXL, -10, -10
IQDG, -1, WISDOMTREE TR INTL QUALITY DIVID GROWTH FD
IQI, 10319042, INVESCO QUALITY MUNICIPAL INCO
IR, 31061119, INGERSOLL-RAND PLC
IRBT, 31167138, IROBOT CORP
IRCP, 10427063, ALTO PALERMO SA
IRDM, 30845100, IRIDIUM COMMUNICATIONS INC
IRDMB, -10, -10
IRET, 10428069, INVESTORS REAL ESTATE TRUST
IRET_B-CL, -10, -10
IRET_C, -10, -10
IRIX, 20639090, IRIDEX CORP
IRL, 10319042, THE NEW IRELAND FUND  INC.
IRLR, -10, -10
IRM, 31054109, IRON MOUNTAIN INC DELAWARE
IRMD, 20639090, IRADIMED CORP
IROQ, 10320051, IF BANCORP INC
IRR, 10319042, VOYA NATURAL RESOURCES EQUITY
IRS, 10427062, IRSA INVERSIONES G/D DPSH(RP10
IRT, 10428069, INDEPENDENCE REALTY TRUST INC
IRTC, 20642093, IRHYTHM TECHNOLOGIES INC
IRWD, 20636086, IRONWOOD PHARMACEUTICALS INC
ISBC, 10320051, INVESTORS BANCORP INC
ISCA, 10218039, INTERNATIONAL SPEEDWAY CORP
ISD, 10319042, PGIM HIGH YIELD BOND FUND IN
ISDR, 31165132, ISSUER DIRECT CORP
ISF, 10320043, ING GROEP NV (ING) 6.3750% SERIES
ISG, 10320043, ING GROEP  N.V. PERPETUAL DENT SECS 6.125%
ISIG, 10208015, INSIGNIA SYSTEMS INC
ISL, -10, -10
ISM, -10, -10
ISMD, -1, BLUE SKY ASSET MANAGEMENT LLC - INSPIRE SMALL/MID CAP IMPACT ETF
ISNS, 31165133, IMAGE SENSING SYSTEMS INC
ISP-CL, -10, -10
ISR, 20642093, ISORAY INC
ISRG, 20642093, INTUITIVE SURGICAL INC
ISRL, 30947102, ISRAMCO INC
ISSC, 31052107, INNOVATIVE SOLUTIONS & SUPPORT INC
ISTR, 10320050, INVESTAR HOLDING CORP
ISZE, -1, BTC IShares MSCI International Developed Size Factor ETF
IT, 31165132, GARTNER INC COM STK
ITCB, 10320049, Itau Corpbanca
ITCI, 20635084, INTRA-CELLULAR THERAPIES INC
ITEK, -10, -10
ITEQ, -1, ETF MANAGERS TR BLUESTAR TA-BIGITECH ISRAEL TECHNOLOGY ETF
ITG, 10321053, INVESTMENT TECH GROUP INC(NEW)
ITGR, 20639090, INTEGER HOLDINGS CORP
ITI, 31166135, ITERIS  INC.
ITIC, 10326061, INVESTORS TITLE CO
ITRI, 31167143, ITRON INC.
ITRN, 31166135, ITURAN LOCATION AND CONTROL LTD
ITT, 31061119, ITT CORP
ITUB, 10320049, BANCO ITAU HLDG FINANCEIRA S.A. (ADS 1 OF A PFD SH)
ITUS, -10, -10
ITW, 31061119, ILLINOIS TOOL WORKS
IVAC, 31167141, INTEVAC INC
IVAL, -1, VALUESHARES INTERNATIONAL QUANTITATIVE VALUE ETF
IVC, 20639090, INVACARE CORP
IVENC, -1, IVY INVESTMENT MANAGEMENT CO - IVY ENERGY NEXTSHARES
IVFGC, -1, IVY INVESTMENT MANAGEMENT CO - IVY FOCUSED GROWTH NEXTSHARES
IVFVC, -1, IVY INVESTMENT MANAGEMENT CO - IVY FOCUSED VALUE NEXTSHARES
IVH, 10319042, IVY HIGH INCOME OPPORTUNITIES FUND
IVLU, -1, BTC IShares MSCI International Developed Value Factor ETF
IVR, 10428064, INVESCO MORTGAGE CAPITAL
IVR_A, -10, -10
IVR_B, -10, -10
IVR_C, -10, -10
IVTY, 20642093, INVUITY INC COM NEW
IVZ, 10319042, INVESCO LTD
IX, 10322056, ORIX CORP ADS (REP 1/2 SHARE)
IXYS, -10, -10
IYLD, -1, ISHARES MORNINGSTAR MULTI-ASSE
IZEA, 31168144, IZEA WORLDWIDE INC
JACK, 10216032, JACK IN THE BOX INC
JAG, 30947102, JAGGED PEAK ENERGY INC
JAGX, 20635084, JAGUAR HEALTH INC
JAKK, 10218039, JAKKS PACIFIC INC
JASN, 31061119, JASON INDUSTRIES INC
JASNW, -10, -10
JASO, 31169148, JA SOLAR HOLDINGS CO LTD
JAX, 10216032, J. ALEXANDERS HOLDINGS INC
JAZZ, 20635084, JAZZ PHARMACEUTICALS PLC
JBGS, 10428064, JBG SMITH Properties
JBHT, 31062124, JB HUNT TRANSPORT SERVICES INC
JBK, -1, LEHMAN ABS CORP 3.5% ADJ CORP BKD TR CERT CAP I SER2004-6
JBL, 31167139, JABIL INC
JBLU, 31053108, JETBLUE AWYS CORP
JBN, -1, CBTCS-2007-1 (CBTCS) 7.0000% 3/01/97 SERIES JCP
JBR, -1, CBTCS-2006 - JCP (CBTCS) 7.0000% 3/01/97 SERIES JCP
JBSS, 20531077, JOHN B SANFILIPPO & SON INC
JBT, 31061119, JOHN BEAN TECHNOLOGIES CORP
JCAP, 10428067, JERNIGAN CAPITAL INC
JCE, 10319042, NUVEEN CORE EQUITY ALPHA FUND
JCI, 31058114, JOHNSON CONTROLS INTERNATIONAL PLC
JCO, 10319042, Nuveen Cred Opp 2022 Tgt Tr Fund
JCOM, 31165134, J2 GLOBAL INC
JCP, 10217034, PENNEY J C CORP INC
JCS, 31166135, COMMUNICATIONS SYSTEMS INC
JCTCF, -10, -10
JD, 31168144, JD.COM INC
JDD, 10319042, NUVEEN DIVERSIFIED DIV & INCM FUND SH OF BENE INT
JDIV, -1, J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN U.S. DIVIDEND ETF
JE, 20744095, JUST ENERGY GROUP INC
JE_A, -10, -10
JEC, 31058114, JACOBS ENGR GROUP INC
JELD, 10102002, JELD-WEN HOLDING INC.
JEMD, 10319042, NUVEEN EMERGING MARKETS DEBT 2022 TARGET TERM FUND
JEQ, 10319042, ABERDEEN JAPAN EQUITY FUND INC
JETS, -1, ETF SER SOLUTIONS
JFR, 10319042, NUVEEN FLOATING RATE INCOME FUND
JGH, 10319042, NUVEEN GLOBAL HIGH INCOME FUND
JHA, 10319042, NUVEEN HIGH INCOME DECEMBER 2018 TARGET TERM FD COM SHS
JHB, 10319042, NUVEEN HIGH INCOME NOVEMBER 2021 TARGET TERM FUND
JHD, 10319042, NUVEEN HIGH INCOME DECEMBER 2019 TARGET TERM FUND
JHG, 10319042, JANUS HENDERSON GROUP PLC
JHI, 10319042, HANCOCK JOHN INVSTRS TRST MASS
JHMA, -1, JOHN HANCOCK ETF TRUST
JHMC, -1, JOHN HANCOCK ETF TRUST
JHMD, -1, JOHN HANCOCK ETF TRUST
JHME, -1, JOHN HANCOCK ETF TRUST
JHMF, -1, JOHN HANCOCK ETF TRUST
JHMH, -1, JOHN HANCOCK ETF TRUST
JHMI, -1, JOHN HANCOCK ETF TRUST
JHML, -1, JOHN HANCOCK ETF TRUST
JHMM, -1, JOHN HANCOCK ETF TRUST
JHMS, -1, JOHN HANCOCK ETF TRUST
JHMT, -1, JOHN HANCOCK ETF TRUST
JHMU, -1, JOHN HANCOCK ETF TRUST
JHS, 10319042, HANCOCK JOHN INCOME SECS TRUST
JHSC, -1, JOHN HANCOCK ETF TRUST
JHX, 10102002, JAMES HARDIE INDS ADS (5 UTS)
JHY, 10319042, NUVEEN HIGH INCOME 2020 TARGET TERM FUND
JILL, 10217033, J.JILL INC
JJSF, 20531077, J&J SNACK FOODS CORP
JKHY, 31054109, JACK HENRY & ASSOCIATES INC
JKS, 31169148, JINKOSOLAR HOLDING CO LTD
JLL, 10427063, JONES LANG LASALLE INC
JLS, 10319042, NUVEEN MORTGAGE OPPORTUNITY TERM FUND
JMBA, 10216032, JAMBA INC
JMEI, 10217037, JUMEI INTERNATIONAL HOLDING LTD
JMF, 10319042, NUVEEN ENERGY MLP TOTAL RETURN FUND
JMLP, 10319042, NUVEEN ALL CAP ENERGY MLP OPPORTUNITIES FUND
JMM, 10319042, NUVEEN MULTI-MARKET INCOME FUN
JMOM, -1, J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN U.S. MOMENTUM FACTOR ETF
JMP, 10321053, JMP GROUP LLC
JMPB, -10, -10
JMPC, -10, -10
JMT, 10319042, NUVEEN MORTGAGE OPPORTUNITY TERM FUND 2
JMU, 10217037, JMU LTD
JNCE, 20635084, JOUNCE THERAPEUTICS INC
JNJ, 20636085, JOHNSON AND JOHNSON
JNP, 20636086, JUNIPER PHARMACEUTICALS INC
JNPR, 31166135, JUNIPER NETWORKS INC
JOB, 31057113, GEE GROUP INC
JOBS, 31057113, 51JOB INC
JOE, 10427062, ST.JOE COMPANY(THE)
JOF, 10319042, JAPAN SMALLER CAPITALIZATION FD INC
JONE, 30947102, JONES ENERGY INC
JOUT, 10218039, JOHNSON OUTDOORS INC
JP, 10319042, JUPAI HOLDINGS LTD
JPC, 10319042, NUVEEN PREFERRED & INCOME OPPORTUNITIES FUND
JPEH, -1, J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN DIVERSIFIED RETURN EUROPE CURRENCY HEDGED ETF
JPEM, -1, JPMORGAN DIVERSIFIED RETURN EMERGING MARKETS EQUITY ETF
JPEU, -1, J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN DIVERSIFIED RETURN EUROPE EQUITY ETF
JPGB, -1, J.P.MORGAN INVESTMENT MANAGEMENT INC. - JPMORGAN GLOBAL BOND OPPORTUNITIES ETF
JPHF, -1, J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN DIVERSIFIED ALTERNATIVE ETF
JPHY, -1, J.P.MORGAN INVESTMENT MANAGEMENT INC - JPMORGAN DISCIPLINED HIGH YIELD ETF
JPI, 10319042, NUVEEN PREFERRED & INCOME TERM FUND
JPIH, -1, J P MORGAN ETF TR DIVERSIFIED RETURN INTL CURRENCY HEDGED
JPIN, -1, JPMORGAN DIVERSIFIED RETURN INTERNATIONAL EQUITY ETF
JPM, 10320043, JPMORGAN CHASE & CO COM STK
JPM-WS, -10, -10
JPM_A, -10, -10
JPM_B, -10, -10
JPM_D, -10, -10
JPM_D-CL, -10, -10
JPM_E, -10, -10
JPM_F, -10, -10
JPM_G, -10, -10
JPM_H, -10, -10
JPME, -1, JPMORGAN TR. DIVERSIFIED RETURN U.S. MID CAP EQUITY ETF
JPN, -1, Deutsche X-trackers Japan JPX-Nikkei 400 Equity ETF
JPS, 10319042, NUVEEN PREFERRED & INCOME SECURITIES FUND
JPSE, -1, J.P.MORGAN INVESTMENT MANAGEMENT INC. - JPMORGAN DIVERSIFIED RETURN U.S. SMALL CAP EQUITY ETF
JPST, -1, J.P.MORGAN INVESTMENT MANAGEMENT INC. - JPMORGAN ULTRA-SHORT INCOME ETF
JPT, 10319042, NUVEEN PREFERRED AND INCOME 2022 TERM FUND
JPUS, -1, JPMORGAN DIVERSIFIED RETURN US  EQUITY ETF (DE)
JPXN, -1, ISHARES JAPAN LARGE-CAP ETF
JQC, 10319042, NUVEEN CREDIT STRATEGIES INCOM
JRI, 10319042, NUVEEN REAL ASSET INCOME AND GROWTH FUND
JRJC, 10321053, CHINA FINANCE ONLINE CO LTD
JRJR, -10, -10
JRO, 10319042, NUVEEN FLOATING RATE INCOME OPPORTUNITY FUND
JRS, 10319042, NUVEEN REAL ESTATE INCOME FD
JRVR, 10325059, JAMES RIVER GROUP HOLDINGS LTD
JSD, 10319042, NUVEEN SHORT DURATION CREDIT OPPORTUNITIES FUND
JSM, 10322056, SLM CORP SR NT 12/15/2043
JSMD, -1, Janus Small/Mid Cap Growth Alpha ETF
JSML, -1, Janus Small Cap Growth Alpha ETF
JSYN, 31055110, JENSYN ACQUISITION CORP
JSYNR, -10, -10
JSYNU, -10, -10
JSYNW, -10, -10
JTA, 10319042, NUVEEN TAX-ADV TOTAL RETURN STRAT FD SBI
JTD, 10319042, NUVEEN TAX-ADVANTAGED DIVIDEND GROWTH FUND
JTPY, 31165134, UNIVERSAL BUSINESS PAYMENT SOLUTIONS ACQUISITION CORP
JUNO, -10, -10
JVA, 20531077, COFFEE HLDG CO INC
JW-A, -10, -10
JW-B, -10, -10
JWN, 10217034, NORDSTROM
JXSB, -10, -10
JYNT, 20638089, JOINT CORP/THE
K, 20531077, KELLOGG CO
KAAC, -10, -10
KAACU, -10, -10
KAACW, -10, -10
KAI, 31061119, KADANT INC.
KALA, 20635084, KALA PHARMACEUTICALS INC
KALU, 10106008, KAISER ALUMINUM CORP
KALV, 20635084, CARBYLAN THERAPEUTICS INC
KAMN, 31052107, KAMAN CORP
KANG, 20640091, IKANG HEALTHCARE GROUP INC
KAP, -10, -10
KAR, 10217037, KAR AUCTION SERVICES INC
KB, 10320045, KB FINANCIAL GROUP INC
KBAL, 31061118, KIMBALL INTERNATIONAL INC
KBH, 10211024, KB HOME
KBLM, 31055110, KBL MERGER CORP. IV
KBLMR, -10, -10
KBLMU, -10, -10
KBLMW, -10, -10
KBR, 31058114, KBR INC
KBSF, 10212026, AQUASITION CORP
KBWB, -1, INVESCO CAPITAL MANAGEMENT LLC
KBWD, -1, INVESCO CAPITAL MANAGEMENT LLC
KBWY, -1, INVESCO CAPITAL MANAGEMENT LLC
KCAP, -10, -10
KCAPL, -10, -10
KCNY, -1, KRANESHARES TRUST-KRANESHARES E FUND CHINA COMMERCIAL PAPER ETF
KDMN, 20635084, KADMON HOLDINGS INC
KE, 31167141, KIMBALL ELECTRONICS INC
KED, 10319042, KAYNE ANDERSON ENERGY DEVELOPMENT CO
KEG, 30951106, KEY ENERGY SERVICES  INC.
KELYA, -10, -10
KELYB, -10, -10
KEM, 31167141, KEMET CORP
KEMP, -10, -10
KEMQ, -1, KRANE SHARES TRUST - KRANESHARES EMERGING MARKETS CONSUMER TECHNOLOGY INDEX ETF
KEN, 20744096, KENON HOLDINGS LTD
KEP, 20744096, KOREA ELEC PWR CP ADR(RP1/2SH
KEQU, 31061118, KEWAUNEE SCIENTIFIC CORP
KERX, 20635084, KERYX BIOPHARMACEUTICALS INC
KEX, 31062126, KIRBY CORPORATION
KEY, 10320050, KEYCORP (NEW)
KEY_I, -10, -10
KEYS, 31167143, KEYSIGHT TECHNOLOGIES INC
KEYW, 31165133, KEYW HOLDING CORP/THE
KF, 10319042, KOREA FUND INC (THE)
KFFB, 10320051, KENTUCKY FIRST FEDERAL BANCORP
KFN_, -10, -10
KFRC, 31057113, KFORCE INC
KFS, 10325059, KINGSWAY FINANCIAL SVCS INC
KFY, 31057113, KORN FERRY
KGC, 10106010, KINROSS GOLD CORP NEW
KGJI, 10217036, KINGOLD JEWELRY INC
KGRN, -1, KRANE SHARES TRUST - KRANESHARES MSCI CHINA ENVIRONMENT ETF
KHC, 20531077, KRAFT HEINZ CO
KIDS, 20639090, ORTHOPEDIATRICS CORP
KIM, 10428070, KIMCO REALTY CORPORATION
KIM_I, -10, -10
KIM_J, -10, -10
KIM_K, -10, -10
KIM_L, -10, -10
KIN, 20635084, KINDRED BIOSCIENCES INC
KINS, 10321055, KINGSTONE COS INC
KIO, 10319042, KKR INCOME OPPORTUNITIES FUND
KIOR, -10, -10
KIORW, -10, -10
KIQ, 31062125, KELSO TECHNOLOGIES INC
KIRK, 10217037, KIRKLAND'S INC
KKR, 10319042, KKR & CO LP
KKR_A, -10, -10
KKR_B, -10, -10
KL, 10106010, KIRKLAND LAKE GOLD LTD
KLAC, 31169145, KLA-TENCOR CORP
KLDW, -1, ETCT GaveKal Knowledge Leaders Developed World ETF
KLDX, 10106011, KLONDEX MINES LTD.
KLIC, 31169145, KULICKE & SOFFA INDUSTRIES INC
KLXI, 31052107, KLX INC
KMB, 20531076, KIMBERLY CLARK CORP
KMDA, 20635084, KAMADA LTD
KMF, 10319042, KAYNE ANDERSON MIDSTEAM/ENERGY FUND INC
KMG, 10103004, KMG CHEMICALS INC
KMI, 30949104, KINDER MORGAN INC
KMI_A, -10, -10
KMM, 10319042, DEUTSCHE MULTI-MARKET INCOME T
KMPA, -10, -10
KMPH, 20635084, KEMPHARM INC
KMPR, 10323057, KEMPER CORP
KMT, 31061122, KENNAMETAL INC
KMX, 10209016, CARMAX  INC.
KN, 31166135, KNOWLES CORP
KND, 20638088, KINDRED HEALTHCARE INC
KNDI, 10209017, KANDI TECHNOLOGIES GROUP INC
KNL, 31061118, KNOLL INC (NEW)
KNOP, 31062126, KNOT OFFSHORE PARTNERS LP
KNSL, 10325059, KINSALE CAPITAL GROUP INC
KNX, 31062127, KNIGHT-SWIFT TRANSPORTATION HOLDINGS INC
KO, 20530073, COCA-COLA CO
KODK, 31167138, EASTMAN KODAK CO
KODK-WS, -10, -10
KODK-WS-A, -10, -10
KOF, 20530073, COCA-COLA FEMSA SA DE CV ADS
KONA, 10216032, KONA GRILL  INC
KONE, -10, -10
KOOL, 20639090, CESCA THERAPEUTICS INC
KOP, 10103004, KOPPERS HOLDINGS  INC.
KOPN, 31169147, KOPIN CORP
KOR, -1, ADVISORSHARES TRUST
KORS, -10, -10
KOS, 30947102, KOSMOS ENERGY LTD
KOSS, 31167138, KOSS CORP
KPTI, 20636086, KARYOPHARM THERAPEUTICS INC
KR, 20533082, KROGER CO
KRA, 10103004, KRATON CORP
KRC, 10428068, KILROY REALTY CORP
KREF, 10320052, KKR REAL ESTATE FINANCE TRUST INC
KRG, 10428070, KITE REALTY GROUP TRUST COM
KRMA, -1, GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X CONSCIOUS COMPANIES ETF
KRNT, 31061119, KORNIT DIGITAL LTD
KRNY, 10320051, KEARNY FINANCIAL CORP
KRO, 10103004, KRONOS WORLDWIDE INC
KRP, 30947102, Kimbell Royalty Partners
KRYS, 20635084, KRYSTAL BIOTECH INC
KS, 10105007, KAPSTONE PAPER AND PACKAGING CORP
KSA, -1, ISHARES TR MSCI SAUDI ARABIA CAPPED ETF (DE)
KSM, 10319042, DWS STRATEGIC MUNICIPAL INCOME TRUST
KSS, 10217034, KOHLS CORP
KST, 10319042, DEUTSCHE STRATEGIC INCOME TRUS
KSU, 31062125, KANSAS CITY SOUTHERN
KSU_, -10, -10
KT, 30845100, KT CORP ADS (EACH REP 1/2 OF A COM SHR)
KTCC, 31167137, KEY TRONIC CORP
KTEC, -10, -10
KTF, 10319042, DWS MUNICIPAL INCOME TRUST
KTH, -1, STRUC PROD 8.0% CORTS PECO III
KTN, -1, STRUCTURED PROD 8.205% (CORTS)
KTOS, 31056112, KRATOS DEFENSE & SECURITY SOL
KTOV, 20635084, KITOV PHARMA LTD
KTOVW, -10, -10
KTP, -1, CORTS TST JC PEN(CORTS)7.625%9
KTWO, 20639090, K2M GROUP HOLDINGS INC
KURA, 20635084, KURA ONCOLOGY INC
KVHI, 31166135, KVH INDUSTRIES INC
KW, 10427063, KENNEDY-WILSON HOLDINGS INC
KWEB, -1, KRANESHARES CSI CHINA INTERNET ETF
KWN, -10, -10
KWN-CL, -10, -10
KWR, 10103004, QUAKER CHEMICAL CORPORATION
KYE, 10319042, KAYNE ANDERSON ENERGY TOTAL RETURN FUND INC
KYN, 10319042, KAYNE ANDERSON MLP/MIDSTREAM INVESTMENT CO
KYN_F, -10, -10
KYO, 31167138, KYOCERA CORP ADR(RP 1 SHS)
L, 10325059, LOEWS CORP
LABL, 31054109, MULTI-COLOR CORP
LAD, 10209016, LITHIA MOTORS INC CL A
LADR, 10428064, LADDER CAPITAL CORP
LAKE, 20642093, LAKELAND INDUSTRIES INC
LAMR, 10428064, LAMAR ADVERTISING CO
LANC, 20531077, LANCASTER COLONY CORP
LAND, 10428067, GLADSTONE LAND CORP
LANDP, -10, -10
LAQ, -10, -10
LARE, -10, -10
LARK, 10320050, LANDMARK BANCORP INC
LAUR, 20532078, LAUREATE EDUCATION INC
LAWS, 31060117, LAWSON PRODUCTS
LAYN, -10, -10
LAZ, 10321053, LAZARD LTD
LB, 10217033, L BRANDS INC
LBAI, 10320050, LAKELAND BANCORP INC
LBDC, -1, 2xLeveraged Long ETRACS Wells Fargo Business Development
LBIX, -10, -10
LBRDA, -10, -10
LBRDK, -10, -10
LBTYA, -10, -10
LBTYB, -10, -10
LBTYK, -10, -10
LBY, 10212028, LIBBEY INC
LC, 10322056, LENDINGCLUB CORP
LCA, -10, -10
LCAHU, -10, -10
LCAHW, -10, -10
LCI, 20636086, LANNETT CO INC
LCII, 10209019, LCI INDUSTRIES
LCM, 10319042, ADVENT/CLAYMORE ENHANCED GROWTH & INCM FD COM SHS BENE INT
LCNB, 10320050, LCNB CORP
LCUT, 10212028, LIFETIME BRANDS INC
LDF, 10319042, LATIN AMERN DISCOVERY FD INC
LDL, 10209018, LYDALL INC
LDOS, 31165132, LEIDOS HOLDINGS INC
LDP, 10319042, COHEN & STEERS LOW DURATION PREFERRED INCOME FUND INC
LDR, -10, -10
LE, 10217037, LANDS' END INC
LEA, 10209018, LEAR CORP/NEW
LEAD, -1, REALITY SHS ETF TR  DIVCON LEADERS DIVID ETF
LECO, 31061122, LINCOLN ELECTRIC HOLDINGS INC
LEDS, 31169146, SEMILEDS CORP/TAIWAN
LEE, 10215031, LEE ENTERPRISES INC
LEG, 10212028, LEGGETT&PLATT INC
